datetime,price_QLD1,demand_QLD1,demand_energy_QLD1
2024-01-18 16:00:00+10:00,373.55083,9688.9417,9676.78
2024-01-18 17:00:00+10:00,440.9675,9690.7342,9698.49
2024-01-18 18:00:00+10:00,301.93083,9569.6958,9572.89
2024-01-18 19:00:00+10:00,409.51833,9315.515,9330.32
2024-01-18 20:00:00+10:00,416.43333,8870.8967,8893.88
2024-01-18 21:00:00+10:00,186.78,8249.2933,8278.93
2024-01-18 22:00:00+10:00,178.81333,7515.4383,7544.84
2024-01-18 23:00:00+10:00,102.1625,7016.9992,7032.45
2024-01-19 00:00:00+10:00,89.958333,6627.2033,6638.92
2024-01-19 01:00:00+10:00,87.745833,6396.555,6407.28
2024-01-19 02:00:00+10:00,89.47,6227.7625,6231.82
2024-01-19 03:00:00+10:00,87.691667,6212.0792,6211.88
2024-01-19 04:00:00+10:00,92.3375,6237.415,6231.69
2024-01-19 05:00:00+10:00,87.806667,6374.675,6373.58
2024-01-19 06:00:00+10:00,75.745,6543.7325,6534.19
2024-01-19 07:00:00+10:00,59.1025,6722.3683,6715.49
2024-01-19 08:00:00+10:00,53.2125,6792.0992,6792.17
2024-01-19 09:00:00+10:00,23.855833,6640.1875,6649.48
2024-01-19 10:00:00+10:00,32.706667,6679.7342,6669.79
2024-01-19 11:00:00+10:00,45.431667,7018.9358,7004.47
2024-01-19 12:00:00+10:00,72.809167,7311.6825,7296.77
2024-01-19 13:00:00+10:00,106.58083,7687.375,7666.83
2024-01-19 14:00:00+10:00,85.374167,8296.3667,8272.01
2024-01-19 15:00:00+10:00,147.72833,9009.9242,8974.65
2024-01-19 16:00:00+10:00,212.035,9650.8092,9629.13
2024-01-19 17:00:00+10:00,2508.4925,10038.182,10034.84
2024-01-19 18:00:00+10:00,6748.6075,9901.7308,9908.36
2024-01-19 19:00:00+10:00,1907.7325,9709.2575,9721.31
2024-01-19 20:00:00+10:00,190.9625,9375.6892,9393.33
2024-01-19 21:00:00+10:00,173.74083,8799.6583,8826.7
2024-01-19 22:00:00+10:00,204.71417,8100.5108,8128.22
2024-01-19 23:00:00+10:00,94.229167,7569.3725,7590.96
2024-01-20 00:00:00+10:00,77.895,7047.465,7060.65
2024-01-20 01:00:00+10:00,129.81417,6806.0233,6815.64
2024-01-20 02:00:00+10:00,164.205,6590.1233,6599.42
2024-01-20 03:00:00+10:00,166.86583,6500.1817,6502.68
2024-01-20 04:00:00+10:00,96.2925,6450.8808,6449.88
2024-01-20 05:00:00+10:00,86.9125,6456.1883,6458.77
2024-01-20 06:00:00+10:00,64.413333,6410.6233,6410.78
2024-01-20 07:00:00+10:00,60.209167,6483.9383,6482.94
2024-01-20 08:00:00+10:00,51.936667,6377.2608,6385.29
2024-01-20 09:00:00+10:00,61.538333,6395.6883,6382.63
2024-01-20 10:00:00+10:00,68.041667,6657.6442,6651.16
2024-01-20 11:00:00+10:00,65.8175,6770.325,6765.13
2024-01-20 12:00:00+10:00,66.6975,6835.6667,6831.48
2024-01-20 13:00:00+10:00,57.436667,6894.9417,6879.88
2024-01-20 14:00:00+10:00,155.3925,7555.215,7542.11
2024-01-20 15:00:00+10:00,114.49083,7968.3742,7936.47
2024-01-20 16:00:00+10:00,137.29333,8748.5825,8723.72
2024-01-20 17:00:00+10:00,171.3425,8927.9317,8929.92
2024-01-20 18:00:00+10:00,325.65333,9049.1433,9042.09
2024-01-20 19:00:00+10:00,272.8575,9017.2958,9021.05
2024-01-20 20:00:00+10:00,197.87917,8770.9558,8792.66
2024-01-20 21:00:00+10:00,155.06833,8276.2242,8297.79
2024-01-20 22:00:00+10:00,215.81333,7662.8475,7685.64
2024-01-20 23:00:00+10:00,169.9325,7258.2025,7276.12
2024-01-21 00:00:00+10:00,174.58583,6830.9158,6842.44
2024-01-21 01:00:00+10:00,104.61917,6654.1975,6662.91
2024-01-21 02:00:00+10:00,148.71833,6482.3717,6484.58
2024-01-21 03:00:00+10:00,122.39833,6397.0175,6400.54
2024-01-21 04:00:00+10:00,108.08833,6307.25,6309.14
2024-01-21 05:00:00+10:00,84.673333,6257.34,6265.66
2024-01-21 06:00:00+10:00,17.749167,6076.1525,6080.52
2024-01-21 07:00:00+10:00,33.105833,5992.5667,5994.52
2024-01-21 08:00:00+10:00,43.905833,5955.9717,5955.94
2024-01-21 09:00:00+10:00,41.338333,5986.5092,5987.0
2024-01-21 10:00:00+10:00,42.260833,6067.325,6057.73
2024-01-21 11:00:00+10:00,51.908333,6300.0442,6289.07
2024-01-21 12:00:00+10:00,52.110833,6501.7075,6496.76
2024-01-21 13:00:00+10:00,47.075,6784.2258,6764.86
2024-01-21 14:00:00+10:00,59.194167,7355.7925,7331.79
2024-01-21 15:00:00+10:00,116.05917,8108.1867,8061.72
2024-01-21 16:00:00+10:00,107.10333,9080.7175,9045.47
2024-01-21 17:00:00+10:00,913.9325,9807.7158,9787.95
2024-01-21 18:00:00+10:00,11908.402,10003.056,10007.26
2024-01-21 19:00:00+10:00,1034.1125,9856.9575,9864.02
2024-01-21 20:00:00+10:00,368.9125,9465.9308,9490.04
2024-01-21 21:00:00+10:00,293.03667,8769.185,8801.85
2024-01-21 22:00:00+10:00,263.965,8014.0742,8046.9
2024-01-21 23:00:00+10:00,166.5375,7434.745,7451.97
2024-01-22 00:00:00+10:00,97.659167,7064.0267,7073.74
2024-01-22 01:00:00+10:00,102.67833,6841.8692,6852.69
2024-01-22 02:00:00+10:00,92.583333,6653.2675,6657.09
2024-01-22 03:00:00+10:00,85.935,6539.8717,6548.07
2024-01-22 04:00:00+10:00,142.25167,6546.1092,6537.04
2024-01-22 05:00:00+10:00,200.00417,6767.0183,6759.51
2024-01-22 06:00:00+10:00,78.595,7141.9308,7120.53
2024-01-22 07:00:00+10:00,65.389167,7503.5608,7497.89
2024-01-22 08:00:00+10:00,62.750833,7459.98,7463.21
2024-01-22 09:00:00+10:00,61.753333,7449.0625,7446.0
2024-01-22 10:00:00+10:00,65.144167,7567.3967,7560.86
2024-01-22 11:00:00+10:00,70.710833,7778.8233,7768.77
2024-01-22 12:00:00+10:00,72.716667,8127.2442,8109.77
2024-01-22 13:00:00+10:00,101.61333,8628.9225,8602.3
2024-01-22 14:00:00+10:00,110.18167,9220.8017,9204.62
2024-01-22 15:00:00+10:00,131.72083,9933.0483,9893.98
2024-01-22 16:00:00+10:00,77.579167,10850.857,10818.77
2024-01-22 17:00:00+10:00,241.185,10862.305,10877.24
2024-01-22 18:00:00+10:00,2353.2883,10389.565,10407.41
2024-01-22 19:00:00+10:00,253.97917,10056.311,10075.68
2024-01-22 20:00:00+10:00,98.638333,9362.2525,9393.96
2024-01-22 21:00:00+10:00,96.953333,8743.38,8762.35
2024-01-22 22:00:00+10:00,83.990833,8041.14,8072.61
2024-01-22 23:00:00+10:00,68.825833,7454.4283,7475.12
2024-01-23 00:00:00+10:00,69.049167,7054.345,7070.16
2024-01-23 01:00:00+10:00,60.563333,6733.4467,6748.98
2024-01-23 02:00:00+10:00,75.541667,6557.8883,6559.78
2024-01-23 03:00:00+10:00,62.625,6469.8667,6471.73
2024-01-23 04:00:00+10:00,71.151667,6524.0258,6519.24
2024-01-23 05:00:00+10:00,91.616667,6738.69,6728.19
2024-01-23 06:00:00+10:00,73.835,7066.1342,7050.89
2024-01-23 07:00:00+10:00,74.914167,7418.9483,7408.29
2024-01-23 08:00:00+10:00,57.533333,7386.9733,7390.39
2024-01-23 09:00:00+10:00,52.701667,7354.0917,7355.75
2024-01-23 10:00:00+10:00,63.4025,7330.21,7332.87
2024-01-23 11:00:00+10:00,58.676667,7238.5625,7244.11
2024-01-23 12:00:00+10:00,65.121667,7299.0417,7292.08
2024-01-23 13:00:00+10:00,54.0625,7323.4125,7317.46
2024-01-23 14:00:00+10:00,53.545833,7619.89,7608.54
2024-01-23 15:00:00+10:00,51.1425,7958.1392,7942.4
2024-01-23 16:00:00+10:00,63.305,8229.1767,8215.12
2024-01-23 17:00:00+10:00,71.288333,8524.7792,8518.35
2024-01-23 18:00:00+10:00,196.73833,8665.1067,8660.94
2024-01-23 19:00:00+10:00,140.16083,8584.7425,8596.09
2024-01-23 20:00:00+10:00,102.01417,8217.7992,8236.48
2024-01-23 21:00:00+10:00,97.645,7728.175,7747.93
2024-01-23 22:00:00+10:00,93.029167,7201.6208,7225.12
2024-01-23 23:00:00+10:00,93.49,6850.285,6863.0
2024-01-24 00:00:00+10:00,83.245833,6419.68,6431.31
2024-01-24 01:00:00+10:00,76.993333,6238.4825,6245.56
2024-01-24 02:00:00+10:00,66.2075,6099.7108,6105.93
2024-01-24 03:00:00+10:00,65.8,6032.1733,6032.79
2024-01-24 04:00:00+10:00,70.374167,6065.1825,6058.25
2024-01-24 05:00:00+10:00,83.771667,6319.1192,6310.98
2024-01-24 06:00:00+10:00,67.236667,6562.55,6552.78
2024-01-24 07:00:00+10:00,57.576667,6619.0017,6625.32
2024-01-24 08:00:00+10:00,50.519167,6285.9908,6296.63
2024-01-24 09:00:00+10:00,36.633333,6185.3683,6189.62
2024-01-24 10:00:00+10:00,47.035833,6104.3908,6106.41
2024-01-24 11:00:00+10:00,51.115,6123.7292,6117.46
2024-01-24 12:00:00+10:00,52.6575,6323.5,6318.95
2024-01-24 13:00:00+10:00,54.725,6341.4425,6338.62
2024-01-24 14:00:00+10:00,52.168333,6541.1083,6527.84
2024-01-24 15:00:00+10:00,56.110833,7073.7608,7041.27
2024-01-24 16:00:00+10:00,87.3775,7970.6417,7933.64
2024-01-24 17:00:00+10:00,102.54417,8609.155,8591.11
2024-01-24 18:00:00+10:00,576.04417,8796.2958,8796.39
2024-01-24 19:00:00+10:00,158.835,8739.7292,8743.99
2024-01-24 20:00:00+10:00,145.32667,8447.2475,8466.08
2024-01-24 21:00:00+10:00,124.45667,7809.3225,7841.89
2024-01-24 22:00:00+10:00,105.00667,7134.2425,7158.75
2024-01-24 23:00:00+10:00,87.883333,6651.8508,6669.45
2024-01-25 00:00:00+10:00,89.571667,6282.5892,6292.98
2024-01-25 01:00:00+10:00,87.1875,6095.6325,6100.77
2024-01-25 02:00:00+10:00,87.6125,5966.2042,5974.13
2024-01-25 03:00:00+10:00,87.97,5880.26,5879.57
2024-01-25 04:00:00+10:00,86.689167,5910.2175,5906.18
2024-01-25 05:00:00+10:00,93.6875,6114.16,6108.14
2024-01-25 06:00:00+10:00,74.704167,6312.635,6302.67
2024-01-25 07:00:00+10:00,44.829167,6356.5083,6366.34
2024-01-25 08:00:00+10:00,13.62,6069.2567,6075.17
2024-01-25 09:00:00+10:00,29.891667,6000.5442,6004.99
2024-01-25 10:00:00+10:00,42.9,5890.8158,5893.77
2024-01-25 11:00:00+10:00,38.6,5883.4917,5877.51
2024-01-25 12:00:00+10:00,32.95,6100.14,6090.34
2024-01-25 13:00:00+10:00,33.35,6436.9725,6419.53
2024-01-25 14:00:00+10:00,58.295,6850.4417,6836.48
2024-01-25 15:00:00+10:00,112.19917,7381.0158,7342.71
2024-01-25 16:00:00+10:00,85.886667,8372.2425,8337.84
2024-01-25 17:00:00+10:00,125.58667,8919.3892,8905.24
2024-01-25 18:00:00+10:00,326.11417,9003.365,9006.45
2024-01-25 19:00:00+10:00,214.845,8820.5583,8834.13
2024-01-25 20:00:00+10:00,163.29667,8403.6142,8421.97
2024-01-25 21:00:00+10:00,129.09333,7777.2633,7809.33
2024-01-25 22:00:00+10:00,113.18167,7232.2467,7249.12
2024-01-25 23:00:00+10:00,89.185,6766.4525,6788.37
2024-01-26 00:00:00+10:00,85.035,6307.625,6323.1
2024-01-26 01:00:00+10:00,66.658333,6043.9167,6053.07
2024-01-26 02:00:00+10:00,62.943333,5889.4633,5890.29
2024-01-26 03:00:00+10:00,61.295,5844.5625,5847.51
2024-01-26 04:00:00+10:00,69.0925,5848.8733,5847.5
2024-01-26 05:00:00+10:00,51.335,5833.1783,5838.76
2024-01-26 06:00:00+10:00,0.57166667,5718.5117,5720.97
2024-01-26 07:00:00+10:00,19.815833,5750.7567,5743.54
2024-01-26 08:00:00+10:00,36.32,5962.1767,5952.91
2024-01-26 09:00:00+10:00,83.5275,6332.3367,6317.86
2024-01-26 10:00:00+10:00,50.6325,6506.4017,6496.17
2024-01-26 11:00:00+10:00,67.890833,6857.9383,6839.51
2024-01-26 12:00:00+10:00,47.943333,7071.9983,7070.71
2024-01-26 13:00:00+10:00,41.69,7181.2933,7172.48
2024-01-26 14:00:00+10:00,58.3825,7529.3808,7511.12
2024-01-26 15:00:00+10:00,57.038333,8010.0725,7997.12
2024-01-26 16:00:00+10:00,79.798333,8397.865,8374.84
2024-01-26 17:00:00+10:00,136.00167,8832.375,8816.43
2024-01-26 18:00:00+10:00,1474.8517,9055.205,9050.97
2024-01-26 19:00:00+10:00,266.215,9114.575,9118.03
2024-01-26 20:00:00+10:00,187.9075,8807.1392,8827.22
2024-01-26 21:00:00+10:00,254.6275,8406.0283,8424.05
2024-01-26 22:00:00+10:00,196.1025,7825.7517,7848.21
2024-01-26 23:00:00+10:00,120.48083,7331.9,7353.06
2024-01-27 00:00:00+10:00,100.57917,6942.62,6951.11
2024-01-27 01:00:00+10:00,88.8325,6712.1392,6724.5
2024-01-27 02:00:00+10:00,85.284167,6526.3758,6529.45
2024-01-27 03:00:00+10:00,80.084167,6434.0708,6439.45
2024-01-27 04:00:00+10:00,83.284167,6427.3733,6426.05
2024-01-27 05:00:00+10:00,92.186667,6434.2867,6434.8
2024-01-27 06:00:00+10:00,56.136667,6386.8267,6389.2
2024-01-27 07:00:00+10:00,53.005833,6399.5367,6398.45
2024-01-27 08:00:00+10:00,53.479167,6475.1525,6468.81
2024-01-27 09:00:00+10:00,60.918333,6609.5583,6604.88
2024-01-27 10:00:00+10:00,72.313333,6868.2708,6849.13
2024-01-27 11:00:00+10:00,68.440833,7125.1767,7118.5
2024-01-27 12:00:00+10:00,89.9775,7379.5892,7371.34
2024-01-27 13:00:00+10:00,86.296667,7660.1708,7643.37
2024-01-27 14:00:00+10:00,99.959167,8304.1792,8276.66
2024-01-27 15:00:00+10:00,44.900833,8835.0542,8808.0
2024-01-27 16:00:00+10:00,63.16,9449.7208,9430.69
2024-01-27 17:00:00+10:00,596.90167,9994.93,9968.9
2024-01-27 18:00:00+10:00,8360.3,10158.505,10162.54
2024-01-27 19:00:00+10:00,533.32583,9976.3092,9993.48
2024-01-27 20:00:00+10:00,223.59333,9456.5508,9481.84
2024-01-27 21:00:00+10:00,233.33583,8977.9583,8993.69
2024-01-27 22:00:00+10:00,328.3325,8381.5433,8410.34
2024-01-27 23:00:00+10:00,235.85,7838.7167,7853.92
2024-01-28 00:00:00+10:00,205.82083,7410.5875,7430.34
2024-01-28 01:00:00+10:00,173.74,7194.2292,7201.48
2024-01-28 02:00:00+10:00,129.85833,6884.1992,6896.43
2024-01-28 03:00:00+10:00,86.995,6686.375,6693.44
2024-01-28 04:00:00+10:00,66.615833,6592.4467,6592.85
2024-01-28 05:00:00+10:00,73.545,6550.5733,6551.3
2024-01-28 06:00:00+10:00,75.8675,6571.9708,6567.76
2024-01-28 07:00:00+10:00,147.58667,6792.0917,6780.68
2024-01-28 08:00:00+10:00,168.53,7101.0433,7089.07
2024-01-28 09:00:00+10:00,179.9,7382.0,7371.64
2024-01-28 10:00:00+10:00,62.5925,7294.8842,7309.1
2024-01-28 11:00:00+10:00,40.78,6883.1958,6899.48
2024-01-28 12:00:00+10:00,42.366667,6774.0417,6768.69
2024-01-28 13:00:00+10:00,58.761667,7243.2592,7220.8
2024-01-28 14:00:00+10:00,61.910833,7429.5958,7425.89
2024-01-28 15:00:00+10:00,49.424167,7795.8475,7776.58
2024-01-28 16:00:00+10:00,88.150833,8341.6692,8304.75
2024-01-28 17:00:00+10:00,287.0075,9121.7683,9100.99
2024-01-28 18:00:00+10:00,2161.2742,9397.4883,9395.01
2024-01-28 19:00:00+10:00,372.32833,9308.2583,9318.97
2024-01-28 20:00:00+10:00,206.3,8770.1042,8797.92
2024-01-28 21:00:00+10:00,192.87333,8373.5917,8384.14
2024-01-28 22:00:00+10:00,123.3925,7838.9433,7866.32
2024-01-28 23:00:00+10:00,110.28083,7292.9875,7310.07
2024-01-29 00:00:00+10:00,114.70583,6916.8842,6932.35
2024-01-29 01:00:00+10:00,110.85583,6727.965,6734.28
2024-01-29 02:00:00+10:00,100.32333,6628.8817,6631.43
2024-01-29 03:00:00+10:00,79.143333,6541.0767,6545.15
2024-01-29 04:00:00+10:00,107.935,6627.27,6618.38
2024-01-29 05:00:00+10:00,149.04583,6901.6208,6886.98
2024-01-29 06:00:00+10:00,112.68667,7333.9808,7316.35
2024-01-29 07:00:00+10:00,99.6775,7769.9667,7753.39
2024-01-29 08:00:00+10:00,106.05833,7877.7825,7877.45
2024-01-29 09:00:00+10:00,119.89167,7883.6983,7883.85
2024-01-29 10:00:00+10:00,76.653333,7836.8233,7840.02
2024-01-29 11:00:00+10:00,121.02583,8016.3242,8003.45
2024-01-29 12:00:00+10:00,208.66417,8314.6633,8298.54
2024-01-29 13:00:00+10:00,268.07333,8778.7867,8765.78
2024-01-29 14:00:00+10:00,97.048333,8717.8408,8715.16
2024-01-29 15:00:00+10:00,277.22417,9329.4392,9298.51
2024-01-29 16:00:00+10:00,376.45917,9767.6625,9756.89
2024-01-29 17:00:00+10:00,2382.765,9911.7858,9905.17
2024-01-29 18:00:00+10:00,8028.3583,9925.0783,9928.07
2024-01-29 19:00:00+10:00,288.90583,9708.245,9728.03
2024-01-29 20:00:00+10:00,215.75667,9249.7092,9270.57
2024-01-29 21:00:00+10:00,221.0625,8685.4225,8705.37
2024-01-29 22:00:00+10:00,146.04083,7902.9242,7942.48
2024-01-29 23:00:00+10:00,263.74,7378.1117,7393.07
